name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	institution	source_system	collection
"Cai, Gangshu"	personal					NCSU	Dspace	1840.20/24
"Cai, Han"	personal					NCSU	Dspace	1840.20/24
"Cai, Hubo"	personal					NCSU	Dspace	1840.20/24
"Cai, Na"	personal					NCSU	Dspace	1840.20/24
"Cai, Shaobo"	personal					NCSU	Dspace	1840.20/24
"Cai, Xiaojing"	personal					NCSU	Dspace	1840.20/24
"Cai, Xiaopeng"	personal					NCSU	Dspace	1840.20/24
"Cai, Xuejing"	personal					NCSU	Dspace	1840.20/24
"Cai, Yi"	personal					NCSU	Dspace	1840.20/24
"Cai, Yixin"	personal					NCSU	Dspace	1840.20/24
"Cai, Yiyun"	personal					NCSU	Dspace	1840.20/24
"Cain, Jessica Leigh"	personal					NCSU	Dspace	1840.20/24
"Cain, Nathaniel"	personal					NCSU	Dspace	1840.20/24
"Cakir, Esra"	personal					NCSU	Dspace	1840.20/24
"Cakir, Halil Ibrahim"	personal					NCSU	Dspace	1840.20/24
"Cakir, Janet Ferguson"	personal					NCSU	Dspace	1840.20/24
"Cakmak, Enes"	personal					NCSU	Dspace	1840.20/24
"Calantoni, Joseph"	personal					NCSU	Dspace	1840.20/24
"Calderara, Sonja Jean"	personal					NCSU	Dspace	1840.20/24
"Calderon, Adan Faustino"	personal					NCSU	Dspace	1840.20/24
"Caldwell, Jane M"	personal					NCSU	Dspace	1840.20/24
"Caldwell, Katherine Irene"	personal					NCSU	Dspace	1840.20/24
"Caldwell, Mary Kathryn"	personal					NCSU	Dspace	1840.20/24
"Caldwell, Nathan David"	personal					NCSU	Dspace	1840.20/24
"Caldwell, Peter V."	personal					NCSU	Dspace	1840.20/24
"Caldwell, Raymond Jason"	personal					NCSU	Dspace	1840.20/24
"Caldwell, Robert Allen"	personal					NCSU	Dspace	1840.20/24
"Caldwell, Ticola"	personal					NCSU	Dspace	1840.20/24
"Caldwell, William James"	personal					NCSU	Dspace	1840.20/24
"Calibeo-Hayes, Dawn"	personal					NCSU	Dspace	1840.20/24
"Call, Adam D"	personal					NCSU	Dspace	1840.20/24
"Call, Adam Dean"	personal					NCSU	Dspace	1840.20/24
"Call, Emma Kathryn"	personal					NCSU	Dspace	1840.20/24
"Callahan, Erin Elizabeth"	personal					NCSU	Dspace	1840.20/24
"Callahan, Heather Ann"	personal					NCSU	Dspace	1840.20/24
"Callahan, Scott Evans"	personal					NCSU	Dspace	1840.20/24
"Callaway, Robert David"	personal					NCSU	Dspace	1840.20/24
"Callis, Kristine Lee"	personal					NCSU	Dspace	1840.20/24
"Camacho-Roger, Ana Maria"	personal					NCSU	Dspace	1840.20/24
"Camarillo, Matthew L"	personal					NCSU	Dspace	1840.20/24
"Camerino, Michael Joseph"	personal					NCSU	Dspace	1840.20/24
"Cameron, Abigail E"	personal					NCSU	Dspace	1840.20/24
"Cameron, Christopher Stan"	personal					NCSU	Dspace	1840.20/24
"Camilleri, Susan Esther"	personal					NCSU	Dspace	1840.20/24
"Cammack, Jonathan Alan"	personal					NCSU	Dspace	1840.20/24
"Camp, Allison Ann"	personal					NCSU	Dspace	1840.20/24
"Campbell Mertz, Rachel Elizabeth"	personal					NCSU	Dspace	1840.20/24
"Campbell, Angelia Rose"	personal					NCSU	Dspace	1840.20/24
"Campbell, Bernice Virginia"	personal					NCSU	Dspace	1840.20/24
"Campbell, Caroline Lloyd"	personal					NCSU	Dspace	1840.20/24
"Campbell, Caroline Lloyd"	personal					NCSU	Dspace	1840.20/24
"Campbell, Heather"	personal					NCSU	Dspace	1840.20/24
"Campbell, Jennifer Louise"	personal					NCSU	Dspace	1840.20/24
"Campbell, Matthew Paul"	personal					NCSU	Dspace	1840.20/24
"Campbell, Natalee Marie"	personal					NCSU	Dspace	1840.20/24
"Campbell, Nigel"	personal					NCSU	Dspace	1840.20/24
"Campbell, Rachel"	personal					NCSU	Dspace	1840.20/24
"Canas, Daniel Alberto"	personal					NCSU	Dspace	1840.20/24
"Canbolat, Mehmet"	personal					NCSU	Dspace	1840.20/24
"Cancellieri, Paul Joseph"	personal					NCSU	Dspace	1840.20/24
"Cancheevaram, Jai Kumaran Kuppuswamy"	personal					NCSU	Dspace	1840.20/24
"Canete Benitez, Santiago Nicolas"	personal					NCSU	Dspace	1840.20/24
"Canez, Cassandra Lynn"	personal					NCSU	Dspace	1840.20/24
"Canfield, Daniel Thomas Jr"	personal					NCSU	Dspace	1840.20/24
"Canner, Judith"	personal					NCSU	Dspace	1840.20/24
"Cannon, Forrest R"	personal					NCSU	Dspace	1840.20/24
"Cannon, Kristin Marie"	personal					NCSU	Dspace	1840.20/24
"Cannon, Michael David"	personal					NCSU	Dspace	1840.20/24
"Cannon, Sarah Elizabeth"	personal					NCSU	Dspace	1840.20/24
"Cannon, Sharon McMillen"	personal					NCSU	Dspace	1840.20/24
"Cansizoglu, Omer"	personal					NCSU	Dspace	1840.20/24
"Cansler, Ethan Zachariah"	personal					NCSU	Dspace	1840.20/24
"Cantara, William"	personal					NCSU	Dspace	1840.20/24
"Cantor Barreiro, Felix Roberto"	personal					NCSU	Dspace	1840.20/24
"Cantwell, April Renee"	personal					NCSU	Dspace	1840.20/24
"Canup, Laura"	personal					NCSU	Dspace	1840.20/24
"Cao, Jing"	personal					NCSU	Dspace	1840.20/24
"Cao, Meng"	personal					NCSU	Dspace	1840.20/24
"Cao, Renbo"	personal					NCSU	Dspace	1840.20/24
"Cao, Shufen"	personal					NCSU	Dspace	1840.20/24
"Cao, Wei"	personal					NCSU	Dspace	1840.20/24
"Cao, Wei"	personal					NCSU	Dspace	1840.20/24
"Cao, Weihua"	personal					NCSU	Dspace	1840.20/24
"Cao, Ye"	personal					NCSU	Dspace	1840.20/24
"Cao, Yi"	personal					NCSU	Dspace	1840.20/24
"Cao, Yingfang"	personal					NCSU	Dspace	1840.20/24
"Cao, Yingfang"	personal					NCSU	Dspace	1840.20/24
"Cao, Yongqing"	personal					NCSU	Dspace	1840.20/24
"Cao, Zihan"	personal					NCSU	Dspace	1840.20/24
"Capaldi, Alexander"	personal					NCSU	Dspace	1840.20/24
"Capaldi, Mindy"	personal					NCSU	Dspace	1840.20/24
"Capan, Muge"	personal					NCSU	Dspace	1840.20/24
"Capps, Katherine Breckheimer"	personal					NCSU	Dspace	1840.20/24
"Capracotta, Michael David"	personal					NCSU	Dspace	1840.20/24
"Capracotta, Sonja Siefert"	personal					NCSU	Dspace	1840.20/24
"Caraway, Coltin Tice"	personal					NCSU	Dspace	1840.20/24
"Caraway, Coltin Tice"	personal					NCSU	Dspace	1840.20/24
"Carbajal Melgar, Esdras Manuel"	personal					NCSU	Dspace	1840.20/24
"Carcaterra, Brian T"	personal					NCSU	Dspace	1840.20/24
"Cardenas, David Alejandro"	personal					NCSU	Dspace	1840.20/24
"Cardenas-Silva, Lina Maria"	personal					NCSU	Dspace	1840.20/24
"Carey, Dennis John Jr"	personal					NCSU	Dspace	1840.20/24
"Carey, Leiah Marie"	personal					NCSU	Dspace	1840.20/24
"Carlin, Conrad Zachary"	personal					NCSU	Dspace	1840.20/24
"Carlin, Kevin Brian"	personal					NCSU	Dspace	1840.20/24
"Carlin, Lori Major"	personal					NCSU	Dspace	1840.20/24
"Carlos, Cohan Sujay"	personal					NCSU	Dspace	1840.20/24
"Carlson, Alicain"	personal					NCSU	Dspace	1840.20/24
"Carlson, Alicain Suzanne"	personal					NCSU	Dspace	1840.20/24
"Carlson, Carrin"	personal					NCSU	Dspace	1840.20/24
"Carlson, Joshua Steven"	personal					NCSU	Dspace	1840.20/24
"Carlton, Troy Alan"	personal					NCSU	Dspace	1840.20/24
"Carmen, Natalie Bunch"	personal					NCSU	Dspace	1840.20/24
"Carneiro, Larissa Soares"	personal					NCSU	Dspace	1840.20/24
"Carolan, Nancy Jean"	personal					NCSU	Dspace	1840.20/24
"Carothers, Randolph Erwin"	personal					NCSU	Dspace	1840.20/24
"Carpenter, Bradley Lynn"	personal					NCSU	Dspace	1840.20/24
"Carpenter, Eric"	personal					NCSU	Dspace	1840.20/24
"Carpenter, James Givens, V"	personal					NCSU	Dspace	1840.20/24
"Carpenter, Jeannine Lynn"	personal					NCSU	Dspace	1840.20/24
"Carpenter, Joshua Howard"	personal					NCSU	Dspace	1840.20/24
"Carpenter, Scott"	personal					NCSU	Dspace	1840.20/24
"Carper, Ann"	personal					NCSU	Dspace	1840.20/24
"Carpio, Carlos Enrique"	personal					NCSU	Dspace	1840.20/24
"Carr, Ann"	personal					NCSU	Dspace	1840.20/24
"Carr, Ann Louise"	personal					NCSU	Dspace	1840.20/24
"Carr, Jamal"	personal					NCSU	Dspace	1840.20/24
"Carr, Jessica Leigh"	personal					NCSU	Dspace	1840.20/24
"Carr, John D"	personal					NCSU	Dspace	1840.20/24
"Carr, Sean Michael"	personal					NCSU	Dspace	1840.20/24
"Carradini, Stephen Andrew"	personal					NCSU	Dspace	1840.20/24
"Carrasco, Luis Eduardo"	personal					NCSU	Dspace	1840.20/24
"Carrasco, Luis Eduardo"	personal					NCSU	Dspace	1840.20/24
"Carraway, Jennifer"	personal					NCSU	Dspace	1840.20/24
"Carraway-Stage, Virginia Gray"	personal					NCSU	Dspace	1840.20/24
"Carrell, Sophia Noel"	personal					NCSU	Dspace	1840.20/24
"Carrero, Omar Ernesto"	personal					NCSU	Dspace	1840.20/24
"Carrigg, Riley Jo"	personal					NCSU	Dspace	1840.20/24
"Carriker, Adam Warren"	personal					NCSU	Dspace	1840.20/24
"Carrillo Barrera, Brendali"	personal					NCSU	Dspace	1840.20/24
"Carrillo Lugo, Carlos Alberto"	personal					NCSU	Dspace	1840.20/24
"Carrillo, Roland Javier"	personal					NCSU	Dspace	1840.20/24
"Carrington, Claire Elizabeth"	personal					NCSU	Dspace	1840.20/24
"Carrington, Kenneth Daryl"	personal					NCSU	Dspace	1840.20/24
"Carroll, Andrea Doria"	personal					NCSU	Dspace	1840.20/24
"Carroll, Ashley Nicole"	personal					NCSU	Dspace	1840.20/24
"Carroll, Charles"	personal					NCSU	Dspace	1840.20/24
"Carroll, Paul Michael"	personal					NCSU	Dspace	1840.20/24
"Carroll, Richard Lloyd"	personal					NCSU	Dspace	1840.20/24
"Carroll, Rodney Lee"	personal					NCSU	Dspace	1840.20/24
"Carrozzino, Jennifer Marie"	personal					NCSU	Dspace	1840.20/24
"Carruthers, Sarah Ann"	personal					NCSU	Dspace	1840.20/24
"Carter, Brad T"	personal					NCSU	Dspace	1840.20/24
"Carter, Brandon Gary"	personal					NCSU	Dspace	1840.20/24
"Carter, Daniel L."	personal					NCSU	Dspace	1840.20/24
"Carter, David Lee Polycarp"	personal					NCSU	Dspace	1840.20/24
"Carter, Javon"	personal					NCSU	Dspace	1840.20/24
"Carter, Lycia Anne"	personal					NCSU	Dspace	1840.20/24
"Carter, Melanie Dawn"	personal					NCSU	Dspace	1840.20/24
"Carter, Melissa Beth"	personal					NCSU	Dspace	1840.20/24
"Carter, Phillip Martin"	personal					NCSU	Dspace	1840.20/24
"Carter, Randi Renee"	personal					NCSU	Dspace	1840.20/24
"Carter, Ryan Alden"	personal					NCSU	Dspace	1840.20/24
"Carter, Taylor Michelle"	personal					NCSU	Dspace	1840.20/24
"Cartiff, Sydney"	personal					NCSU	Dspace	1840.20/24
"Cartwright, Christina Ann"	personal					NCSU	Dspace	1840.20/24
"Cartwright, Joel Keith"	personal					NCSU	Dspace	1840.20/24
"Cartwright, Joel Keith"	personal					NCSU	Dspace	1840.20/24
"Carunchia Whetstine, Mary"	personal					NCSU	Dspace	1840.20/24
"Caruso, Cary"	personal					NCSU	Dspace	1840.20/24
"Carvajal-Rondanelli, Patricio Armando"	personal					NCSU	Dspace	1840.20/24
"Carver, Adina Motz"	personal					NCSU	Dspace	1840.20/24
"Carver, Mark Dean"	personal					NCSU	Dspace	1840.20/24
"Casabar, Richard"	personal					NCSU	Dspace	1840.20/24
"Case, Beth Catherine"	personal					NCSU	Dspace	1840.20/24
"Case, Gary Norman"	personal					NCSU	Dspace	1840.20/24
"Case, Michaela Rose"	personal					NCSU	Dspace	1840.20/24
"Casey, James F."	personal					NCSU	Dspace	1840.20/24
"Cash, Brandon Michael"	personal					NCSU	Dspace	1840.20/24
"Cash, Christine Bradish"	personal					NCSU	Dspace	1840.20/24
"Cash, Sarah A"	personal					NCSU	Dspace	1840.20/24
"Cash, Steven Patrick"	personal					NCSU	Dspace	1840.20/24
"Cashman, Shaun"	personal					NCSU	Dspace	1840.20/24
"Casper, Christian Fredrick"	personal					NCSU	Dspace	1840.20/24
"Casper, Clifford"	personal					NCSU	Dspace	1840.20/24
"Casper, Michelle"	personal					NCSU	Dspace	1840.20/24
"Cassell, Kara Bradley"	personal					NCSU	Dspace	1840.20/24
"Cassidy, Daniel Anthony"	personal					NCSU	Dspace	1840.20/24
"Cassingham, Kirsten Michaele"	personal					NCSU	Dspace	1840.20/24
"Casstevens, Randy Mark"	personal					NCSU	Dspace	1840.20/24
"Casteel, Shaun Nathan"	personal					NCSU	Dspace	1840.20/24
"Casteel, Shaun Nathan"	personal					NCSU	Dspace	1840.20/24
"Castelli, Kimberly R"	personal					NCSU	Dspace	1840.20/24
"Castillo Zamora, Ana Cristina"	personal					NCSU	Dspace	1840.20/24
"Castillo, Claris"	personal					NCSU	Dspace	1840.20/24
"Castillo, Gilbert Alexander"	personal					NCSU	Dspace	1840.20/24
"Castle, Lucas Cullen"	personal					NCSU	Dspace	1840.20/24
"Castleberry, Emily"	personal					NCSU	Dspace	1840.20/24
"Castro, Susana Patricia"	personal					NCSU	Dspace	1840.20/24
"Castro, Vanessa Lopes"	personal					NCSU	Dspace	1840.20/24
"Catenacci, Jared William"	personal					NCSU	Dspace	1840.20/24
"Cates, Madison Ward"	personal					NCSU	Dspace	1840.20/24
"Catete, Veronica Meredith"	personal					NCSU	Dspace	1840.20/24
"Cathcart, Stephen Michael"	personal					NCSU	Dspace	1840.20/24
"Caudill, Morgan Frances"	personal					NCSU	Dspace	1840.20/24
"Caudill, Nishelle Vanessa"	personal					NCSU	Dspace	1840.20/24
"Caudle, Alissa Dawn"	personal					NCSU	Dspace	1840.20/24
"Caudle, Sophia"	personal					NCSU	Dspace	1840.20/24
"Cauley, Sarah Marie"	personal					NCSU	Dspace	1840.20/24
"Cauley, William"	personal					NCSU	Dspace	1840.20/24
"Caulfield, F. Donald"	personal					NCSU	Dspace	1840.20/24
"Cavanaugh, Curtis"	personal					NCSU	Dspace	1840.20/24
"Cavaroc, John Peter Jr"	personal					NCSU	Dspace	1840.20/24
"Cavazo, Rodney  Bo"	personal					NCSU	Dspace	1840.20/24
"Cave, Miranda Dawn"	personal					NCSU	Dspace	1840.20/24
"Cavins, Todd J."	personal					NCSU	Dspace	1840.20/24
"Caydamli, Yavuz"	personal					NCSU	Dspace	1840.20/24
"Caye, Joanne Snyder"	personal					NCSU	Dspace	1840.20/24
"Cayton, Charity Sue-Adams"	personal					NCSU	Dspace	1840.20/24
"Cayton, Emily Martha"	personal					NCSU	Dspace	1840.20/24
"Cecil, Chad"	personal					NCSU	Dspace	1840.20/24
"Ceddia, Ryan Patrick"	personal					NCSU	Dspace	1840.20/24
"Cela, Carlos"	personal					NCSU	Dspace	1840.20/24
"Cepeda, Luis Felipe"	personal					NCSU	Dspace	1840.20/24
"Cepero-Perez, Keren"	personal					NCSU	Dspace	1840.20/24
"Cerbin, Adriana Cerbin Linda"	personal					NCSU	Dspace	1840.20/24
"Cerbo, Toni"	personal					NCSU	Dspace	1840.20/24
"Cerda Granados, David"	personal					NCSU	Dspace	1840.20/24
"Ceresini, Paulo Cezar"	personal					NCSU	Dspace	1840.20/24
"Cerjak, Jason Robert"	personal					NCSU	Dspace	1840.20/24
"Cernel, Shelley Erin"	personal					NCSU	Dspace	1840.20/24
"Cerniway, Matthew Allen"	personal					NCSU	Dspace	1840.20/24
"Cervantes-Flores, Jim Carlos"	personal					NCSU	Dspace	1840.20/24
"Cervantes-Flores, Jim Carlos"	personal					NCSU	Dspace	1840.20/24
"Cesca, Lynsey Anne"	personal					NCSU	Dspace	1840.20/24
"Cesta, Mark Francis"	personal					NCSU	Dspace	1840.20/24
"Cetola, Jeffrey David"	personal					NCSU	Dspace	1840.20/24
"Ceyhan, Pinar"	personal					NCSU	Dspace	1840.20/24
"Cha, Ki Young"	personal					NCSU	Dspace	1840.20/24
"Cha, Ki Young"	personal					NCSU	Dspace	1840.20/24
"Cha, Soyeon"	personal					NCSU	Dspace	1840.20/24
"Chadwell, Cody Scott"	personal					NCSU	Dspace	1840.20/24
"Chadwick, Christopher Todd"	personal					NCSU	Dspace	1840.20/24
"Chadwick, Thomas Gray"	personal					NCSU	Dspace	1840.20/24
"Chae, Ko Sok"	personal					NCSU	Dspace	1840.20/24
"Chafin, Christopher Neil"	personal					NCSU	Dspace	1840.20/24
"Chafin, Clifford E."	personal					NCSU	Dspace	1840.20/24
"Chahal, Gurinderbir"	personal					NCSU	Dspace	1840.20/24
"Chaiprapat, Sumate"	personal					NCSU	Dspace	1840.20/24
"Chakraborti, Deepayan"	personal					NCSU	Dspace	1840.20/24
"Chakraborti, Parthasarathi"	personal					NCSU	Dspace	1840.20/24
"Chakraborty, Arpan"	personal					NCSU	Dspace	1840.20/24
"Chakraborty, Sayan"	personal					NCSU	Dspace	1840.20/24
"Chakravarty, Payal"	personal					NCSU	Dspace	1840.20/24
"Chalke, Yatin"	personal					NCSU	Dspace	1840.20/24
"Challener, Stephen"	personal					NCSU	Dspace	1840.20/24
"Chambers, Candice L"	personal					NCSU	Dspace	1840.20/24
"Chambers, Cheryl"	personal					NCSU	Dspace	1840.20/24
"Chambers, James Joseph"	personal					NCSU	Dspace	1840.20/24
"Chamblee, Aaron"	personal					NCSU	Dspace	1840.20/24
"Champhekar, Mangesh Chandrashekhar"	personal					NCSU	Dspace	1840.20/24
"Champlin, Tracey B"	personal					NCSU	Dspace	1840.20/24
"Chan, Kamfai"	personal					NCSU	Dspace	1840.20/24
"Chan, Ryan Nicholas"	personal					NCSU	Dspace	1840.20/24
"Chan, Sook-Yee Edna"	personal					NCSU	Dspace	1840.20/24
"Chan, Tsung-Ta"	personal					NCSU	Dspace	1840.20/24
"Chancey, Mark Alan"	personal					NCSU	Dspace	1840.20/24
"Chanchana, Prakash"	personal					NCSU	Dspace	1840.20/24
"Chancy, Eric Joseph"	personal					NCSU	Dspace	1840.20/24
"Chandel, Ayush"	personal					NCSU	Dspace	1840.20/24
"Chandi, Aman"	personal					NCSU	Dspace	1840.20/24
"Chandler, Kayla Christine"	personal					NCSU	Dspace	1840.20/24
"Chandler, William Carlton"	personal					NCSU	Dspace	1840.20/24
"Chandra, Deepak"	personal					NCSU	Dspace	1840.20/24
"Chandra, Dhruba"	personal					NCSU	Dspace	1840.20/24
"Chandra, Manan"	personal					NCSU	Dspace	1840.20/24
"Chandra, Sandeep"	personal					NCSU	Dspace	1840.20/24
"Chandra, Souvik"	personal					NCSU	Dspace	1840.20/24
"Chandrachud, Manik"	personal					NCSU	Dspace	1840.20/24
"Chandrasekar, Karthik"	personal					NCSU	Dspace	1840.20/24
"Chandrasekar, Karthik"	personal					NCSU	Dspace	1840.20/24
"Chandrasekhar, Vinay"	personal					NCSU	Dspace	1840.20/24
"Chandru, Vishwanathan"	personal					NCSU	Dspace	1840.20/24
"Chang, Alan An-Lei"	personal					NCSU	Dspace	1840.20/24
"Chang, Che-Yuan"	personal					NCSU	Dspace	1840.20/24
"Chang, Chih Wei"	personal					NCSU	Dspace	1840.20/24
"Chang, Chih-Chieh Geoff"	personal					NCSU	Dspace	1840.20/24
"Chang, David W"	personal					NCSU	Dspace	1840.20/24
"Chang, Hao-Ping"	personal					NCSU	Dspace	1840.20/24
"Chang, Ho-Yen"	personal					NCSU	Dspace	1840.20/24
"Chang, Hsin-I"	personal					NCSU	Dspace	1840.20/24
"Chang, Hyejung"	personal					NCSU	Dspace	1840.20/24
"Chang, Jiae"	personal					NCSU	Dspace	1840.20/24
"Chang, Kung-yen"	personal					NCSU	Dspace	1840.20/24
"Chang, Lara Samofal"	personal					NCSU	Dspace	1840.20/24
"Chang, Petra Lee Yu Caetano"	personal					NCSU	Dspace	1840.20/24
"Chang, Petra Lee Yu Caetano"	personal					NCSU	Dspace	1840.20/24
"Chang, Qing"	personal					NCSU	Dspace	1840.20/24
"Chang, Sheng-Mao"	personal					NCSU	Dspace	1840.20/24
"Chang, Suk Tai"	personal					NCSU	Dspace	1840.20/24
"Chang, Tzu-Hsuan"	personal					NCSU	Dspace	1840.20/24
"Chang, Wei Yi"	personal					NCSU	Dspace	1840.20/24
"Chang, Woon"	personal					NCSU	Dspace	1840.20/24
"Chang, Yun-Chorng"	personal					NCSU	Dspace	1840.20/24
"Chao, Jingyi"	personal					NCSU	Dspace	1840.20/24
"Chapman, Brian Steven"	personal					NCSU	Dspace	1840.20/24
"Chapman, Edward Michael"	personal					NCSU	Dspace	1840.20/24
"Chapman, LeeAnna Tiffany Young"	personal					NCSU	Dspace	1840.20/24
"Chapman, LeeAnna Tiffany Young"	personal					NCSU	Dspace	1840.20/24
"Chapman, Peter Henry"	personal					NCSU	Dspace	1840.20/24
"Chapman, Russell Alan"	personal					NCSU	Dspace	1840.20/24
"Charette, Christine DiSanto"	personal					NCSU	Dspace	1840.20/24
"Chari, Sriram Vasudevan"	personal					NCSU	Dspace	1840.20/24
"Charles, Gary"	personal					NCSU	Dspace	1840.20/24
"Charles, Lauren Elizabeth"	personal					NCSU	Dspace	1840.20/24
"Charles-Smith, Lauren Elizabeth"	personal					NCSU	Dspace	1840.20/24
"Charlton, Nikki De-Roi"	personal					NCSU	Dspace	1840.20/24
"Charoenpanich, Adisri"	personal					NCSU	Dspace	1840.20/24
"Charoenpanich, Adisri"	personal					NCSU	Dspace	1840.20/24
"Chartier, Neil A."	personal					NCSU	Dspace	1840.20/24
"Charvet, Richard Andre"	personal					NCSU	Dspace	1840.20/24
"Chase, Alan Anthony"	personal					NCSU	Dspace	1840.20/24
"Chase, Richard Thomas"	personal					NCSU	Dspace	1840.20/24
"Chase, Thomas"	personal					NCSU	Dspace	1840.20/24
"Chasse, Tyson Lee"	personal					NCSU	Dspace	1840.20/24
"Chattaraj, Parna"	personal					NCSU	Dspace	1840.20/24
"Chatterjee, Payel"	personal					NCSU	Dspace	1840.20/24
"Chatterjee, Payel"	personal					NCSU	Dspace	1840.20/24
"Chatterjee, Punnag"	personal					NCSU	Dspace	1840.20/24
"Chatterjee, Punnag"	personal					NCSU	Dspace	1840.20/24
"Chatterjee, Subhayu"	personal					NCSU	Dspace	1840.20/24
"Chatterjee, Sudeshna"	personal					NCSU	Dspace	1840.20/24
"Chattopadhyay, Ritwik"	personal					NCSU	Dspace	1840.20/24
"Chattopadhyay, Somrita"	personal					NCSU	Dspace	1840.20/24
"Chaudhari, Sushila"	personal					NCSU	Dspace	1840.20/24
"Chaudhary, Chelsea Erin"	personal					NCSU	Dspace	1840.20/24
"Chaudhary, Gopal"	personal					NCSU	Dspace	1840.20/24
"Chaudhary, Mandar Sanjay"	personal					NCSU	Dspace	1840.20/24
"Chaudhary, Umang"	personal					NCSU	Dspace	1840.20/24
"Chaudhry, Hassan"	personal					NCSU	Dspace	1840.20/24
"Chavan, Govind Sahadeo"	personal					NCSU	Dspace	1840.20/24
"Chaves, Juan Carlos"	personal					NCSU	Dspace	1840.20/24
"Chavez, Stephen"	personal					NCSU	Dspace	1840.20/24
"Chavis, William M"	personal					NCSU	Dspace	1840.20/24
"Chaytor, Alexandra"	personal					NCSU	Dspace	1840.20/24
"Chazal, Yvonne D'Andrea"	personal					NCSU	Dspace	1840.20/24
"Che, Ronglin"	personal					NCSU	Dspace	1840.20/24
"Cheek, Joseph"	personal					NCSU	Dspace	1840.20/24
"Cheema, Hammad Arshad"	personal					NCSU	Dspace	1840.20/24
"Cheema, Hammad Arshad"	personal					NCSU	Dspace	1840.20/24
"Cheema, Maliha Ijaz"	personal					NCSU	Dspace	1840.20/24
"Cheema, Manzoor Ahmed"	personal					NCSU	Dspace	1840.20/24
"Chehab, Ghassan Riad"	personal					NCSU	Dspace	1840.20/24
"Chen, Bei"	personal					NCSU	Dspace	1840.20/24
"Chen, Bensong"	personal					NCSU	Dspace	1840.20/24
"Chen, Bin"	personal					NCSU	Dspace	1840.20/24
"Chen, Bo"	personal					NCSU	Dspace	1840.20/24
"Chen, Chen"	personal					NCSU	Dspace	1840.20/24
"Chen, Chen"	personal					NCSU	Dspace	1840.20/24
"Chen, Chen"	personal					NCSU	Dspace	1840.20/24
"Chen, Chia-Cheng"	personal					NCSU	Dspace	1840.20/24
"Chen, Chih-Yuan"	personal					NCSU	Dspace	1840.20/24
"Chen, Chiu-Ling"	personal					NCSU	Dspace	1840.20/24
"Chen, Chun"	personal					NCSU	Dspace	1840.20/24
"Chen, Dan"	personal					NCSU	Dspace	1840.20/24
"Chen, Dongfeng"	personal					NCSU	Dspace	1840.20/24
"Chen, Fang"	personal					NCSU	Dspace	1840.20/24
"Chen, Guang"	personal					NCSU	Dspace	1840.20/24
"Chen, Guanyu"	personal					NCSU	Dspace	1840.20/24
"Chen, Guo"	personal					NCSU	Dspace	1840.20/24
"Chen, Guoyang"	personal					NCSU	Dspace	1840.20/24
"Chen, Hao"	personal					NCSU	Dspace	1840.20/24
"Chen, Hao"	personal					NCSU	Dspace	1840.20/24
"Chen, Hao"	personal					NCSU	Dspace	1840.20/24
"Chen, Hongxia"	personal					NCSU	Dspace	1840.20/24
"Chen, Hongyu"	personal					NCSU	Dspace	1840.20/24
"Chen, Hsi-Chuan"	personal					NCSU	Dspace	1840.20/24
"Chen, Hsin-Ying"	personal					NCSU	Dspace	1840.20/24
"Chen, Huaihai"	personal					NCSU	Dspace	1840.20/24
"Chen, Hui"	personal					NCSU	Dspace	1840.20/24
"Chen, Jianjun"	personal					NCSU	Dspace	1840.20/24
"Chen, Jing"	personal					NCSU	Dspace	1840.20/24
"Chen, Jiyang"	personal					NCSU	Dspace	1840.20/24
"Chen, Ju"	personal					NCSU	Dspace	1840.20/24
"Chen, Junhua"	personal					NCSU	Dspace	1840.20/24
"Chen, Junliang"	personal					NCSU	Dspace	1840.20/24
"Chen, Kangqin"	personal					NCSU	Dspace	1840.20/24
"Chen, Ke"	personal					NCSU	Dspace	1840.20/24
"Chen, Kunsheng"	personal					NCSU	Dspace	1840.20/24
"Chen, Laura R"	personal					NCSU	Dspace	1840.20/24
"Chen, Li"	personal					NCSU	Dspace	1840.20/24
"Chen, Ling"	personal					NCSU	Dspace	1840.20/24
"Chen, Michael"	personal					NCSU	Dspace	1840.20/24
"Chen, Pin-Chia"	personal					NCSU	Dspace	1840.20/24
"Chen, Ping-Feng"	personal					NCSU	Dspace	1840.20/24
"Chen, Qian"	personal					NCSU	Dspace	1840.20/24
"Chen, Qunyi"	personal					NCSU	Dspace	1840.20/24
"Chen, Shuo"	personal					NCSU	Dspace	1840.20/24
"Chen, Shuyun"	personal					NCSU	Dspace	1840.20/24
"Chen, Shu-Yun"	personal					NCSU	Dspace	1840.20/24
"Chen, Shyh-Huei"	personal					NCSU	Dspace	1840.20/24
"Chen, Thomas Kristopher"	personal					NCSU	Dspace	1840.20/24
"Chen, Tian"	personal					NCSU	Dspace	1840.20/24
"Chen, Tianchi"	personal					NCSU	Dspace	1840.20/24
"CHEN, Tianxiang"	personal					NCSU	Dspace	1840.20/24
"Chen, Tongtong"	personal					NCSU	Dspace	1840.20/24
"Chen, Weijue"	personal					NCSU	Dspace	1840.20/24
"Chen, Wei-Ting"	personal					NCSU	Dspace	1840.20/24
"Chen, Wenbin"	personal					NCSU	Dspace	1840.20/24
"Chen, Xi"	personal					NCSU	Dspace	1840.20/24
"Chen, Xi"	personal					NCSU	Dspace	1840.20/24
